yof_07508_02146569893	Jákọ́bù ń sáré yípo ọgbà náà.
yof_00295_00151151204	Mò ń lọ sí ọjà àwọn eléwé ọmọ.
yof_07508_00219129694	Ìlú ńlá ni Èkó.
yof_09697_01342949732	Wàhálà l’ọ́tùún, rògbòdìyàn l’ósì.
yof_03034_01248305054	Ṣé o fẹ́ gbé oúnjẹ síi l’ẹ́nu ni?
yof_07049_01316255284	Bàbá àgbà ti lé ní ọgọ́rin ọdún.
yof_07505_01834248562	Ẹwà rẹ pàápàá sì ṣe rẹ́gí bí ìdodo ẹ̀fọn.
yof_08421_01243847513	Ojú mi rí kí n tó ni gbogbo dúkìá yìí.
yof_06136_00984752246	Àgbà Alfa ni à ń pèé ni Rájí.
yof_00295_02081825103	Amúdá ò fẹ́ lọ kírun.
yof_07505_00770042424	Òjó ti ṣú láti ìdájí, kò dẹ̀ tíì rọ̀.
yof_07508_01968711190	Ìwádìí fi hàn pé Ògún ni ẹni àkọ́kọ́ tí ó ṣe orò ìṣípá ọdẹ ní ìlú Ìrè.
yof_02121_00605694996	Ẹ má tẹ’wọ́ mọ́ọ.
yof_08784_01362090520	Ọ̀gá akọrin wa féraǹ mi gidi.
yof_07505_00337763425	Lọ fọn ikun’mú rẹ dànù.
yof_07508_02147105578	Àlákála ni Adéníkẹ lá pẹ̀lú Ayaba ẹ̀sítérì.
yof_02484_00976182994	Àyọnusọ Fàlí ti pọ̀ jù.
yof_03034_01627999529	Ìpàdé tí mo lọ lánàá, wọ́n pín owó n’íbẹ̀.
yof_09697_02108739293	Ọlárótìwọ́n sùn fọnfọn bí ẹfọ̀n.
yof_04310_01323536617	Ṣé o máa ń mutí?
yof_02121_00460996262	Bímpé ni mínísítà fún ètò ẹ̀kọ́ fún orílẹ̀-èdè wa.
yof_02121_00533583163	Bàba Wàídì mọ ẹni tó ni ilé epo yìí.
yof_03034_00807477395	Mo fẹ́ mu gààrí àti ẹ̀pà.
yof_08421_01573273913	Ikú M.K.O Abíọ́lá dun ọ̀pọ̀lọpọ̀ èèyàn.
yof_03349_01864562994	Adé ti lọ sí ọ̀dọ̀ bàbá rè láti lọ fi àwọn nǹkankan tó o létí.
yof_03034_00922138325	Kọ́kọ́rọ́ mọ́tò bàba Fáuśa ni àwọn ọmọ yìí fi ń ṣeré.
yof_09334_00882759651	Túńjí jẹ Yétúndé mí ní owó díẹ̀.
yof_03034_01434705197	Ọmọ mí ti pé oṣù mẹ́jo, ó sì ní eyín kan.
yof_03397_00898278541	Ẹdun náà ni wọ́n pè ní ọ̀bọ.
yof_02121_00064862320	Èèyàn mélo lo fẹ́ rí?
yof_08421_00248957161	Ọ̀rọ̀ tó bá ṣe àkàlàmàgbò tó fi dẹ́kún ẹ̀rín rín, bó ba ṣe gúnugún a wo koko sórí eyín.
yof_02121_00012746470	Ẹ wo omi tó sọ póun ò ní bá ẹja rẹ́, àṣé omi ọ̀hún ni yóò ṣekú pẹ́ja.
yof_07508_01094123540	Gbà jàre! Wọn wá ọmọ'bìrin kékeré kan o.
yof_03349_01765299691	Ajé f’ilé wa ṣe ibùgbé ẹ̀.
yof_00295_00833359533	Bó bá wu ẹ̀yíòwùnmí, kó má da ẹran lọ sínú igbó.
yof_02121_00475923549	Láti ibo ni oko bàbá wọn ti bẹ̀rẹ̀?
yof_09334_00872140784	Èmi ni Alága Ẹgbẹ́ Kásowọ́pọ̀.
yof_03034_00650227009	Ní ilẹ̀ Yorùbá, bàbá ni olórí ilé.
yof_05223_00399396004	Ìlú Ìlọrin ní àwon olorin dadakùádà wọ́pọ̀ sí.
yof_00610_00251551294	Ipò wo lo dì mú nínú ilé iṣẹ́ náà?
yof_07505_01075267765	Ẹlẹ́nu róbótó bí orí ìgò.
yof_06136_00578231299	Ọ̀gá ni Bísóyè Ẹlẹ́shin lọ́jọ́kọ́jọ́.
yof_07049_01823753028	Àwọn alápatà jẹ́ àwọn ènìyàn tó máa ń pa ẹran fún títà.
yof_09334_01991202909	Ṣé o ti ṣe iṣẹ́ àmúrelé rẹ?
yof_08784_00832364943	A máa ṣe tán kí oṣù tó parí.
yof_02436_01889846684	Obì jẹ́ ohun ìpanu àwọn àgbàlagbà.
yof_07505_01552261130	Ìpàdé tí mo lọ lánàá dára jọjọ.
yof_05223_01328846423	Etí ń rìn mí ṣá.
yof_06136_01684608292	Lọ mú irọ̀ yẹn wá.
yof_03034_01016577741	Orí ọ̀pẹ ni a ti máa ń rí ẹmu.
yof_09697_00132648621	Ìyàwó kékeré tí arákùnrin ọ̀hún fẹ́ ló ba gbogbo nǹkan jẹ́.
yof_00295_00759398392	Àwọn pẹ́pẹ́yẹ ń wẹ̀ nínú odò.
yof_00295_00876128926	Ṣé nítorí Ànọ́bi ni Ọlọ̀run ṣe dáa yín?
yof_00295_01500154955	Ògbójú ọdẹ ni wọ́n.
yof_05223_00644756392	Iṣẹ́ gèlè wíwé ni à ń ṣe.
yof_00295_02142100233	Lọ fi aṣọ bo omi mímu yẹn.
yof_01208_01914949596	Ọ̀jọ̀gbọ́n sàlàyé lórí rògbòdìyàn tó bẹ́ sílẹ̀ ní ìlú ọba ní àná òde oyìí.
yof_03349_00146932066	Ẹnu ọwá lọ ti ń dádé Ọba Èkó.
yof_09697_00567611920	Ẹyẹ agénifò tí ń fò Iójú ọ̀run, kílódé tóo ṣekú pa Akínsanmí?
yof_06136_01613006891	Àwo yìí tún dúró lórí omi fún ọjọ́ mẹ́tàdínlogun kí Fúnkẹ́ tó dé ibẹ̀ láti gbée lọ.
yof_07508_01228303447	Kí Ọlọ́run ṣe ohun gbogbo ní dédé.
yof_03034_00047358379	Àga irú èyí tí àwọn òyìnbó máa ń lò ni ó wà nílé Ọ̀túnba.
yof_07508_01022041118	Mo sì ń gbádun bi gbogbo nǹkan ṣe ń lọ.
yof_08421_01582604095	Ibi o bá lọ ni mo máa wá.
yof_02121_00687085752	Ta ló wà nínú ọgbà náà?
yof_06136_00782406218	A ń sọ̀rọ̀ sí Ọrẹolúwa bí ẹni tí ó níran.
yof_02436_00243094377	Ẹ yan aṣojú láàárín yìn.
yof_08784_00276167805	Àafin ọba náà ti kéré jù.
yof_07505_00354138746	Ọlọ́mọ jogún ayé; Erín jogún ọlá.
yof_02121_01549319508	Owó náà ká gbogbo ohun ta fẹ́ ṣe.
yof_02436_00910528190	Gbogbo àwọn ohun tí ó ṣẹlẹ̀ nínú àwùjọ ní wọ́n lò láti fi ṣe àgbékalè eré àgbéléwò.
yof_06136_01239284866	Ṣé o nífẹ́ẹ̀ mi tó bí mo ṣe nífẹ́ẹ̀ rẹ bí?
yof_07505_01448838967	Ìjọba yóò fi kún owó àwọn òṣìṣẹ́.
yof_07508_01393368373	Orísìírísìí ìgbẹ́sẹ̀ ni ó máa ń jẹyọ nínú Ọdún Ifá.
yof_07505_01416245807	Tí mo bá gbàgbé ohun gbogbo, ojú rẹ ni mi ò [external] le gbàgbé.
yof_09697_00167627039	Kí ọlọ́run fi ọ̀run kẹ́ àwọn ẹni rere.
yof_03349_00170129191	Ní àná, ọkọ mi ò wá sílé.
yof_06136_01085823195	Ọlọ́run tìẹ ni mo ṣe, ọmọ olọ́dọ̀ idẹ, àti àtíbàbá ìlẹ̀kẹ̀.
yof_06136_01224200502	Elétí kúnkun ni Túndé.
yof_07505_01311838963	Báwo la ṣe ń gbin ẹ̀gẹ́.
yof_07049_01886652624	Mi ò nífẹ sí gbogbo ìkan wọ̀nyí.
yof_07505_01089558483	Kájọlà ni ibùsọ̀ táa ma kọ́kọ́ kàn ka tó dé Káṣọpẹ́.
yof_08784_01030184175	Ọ̀pọ̀ ni ohun tí ó wà nípa ẹyẹ lèkélèké tí a ò mọ̀.
yof_00295_00024634140	Iṣu náà ti bàjẹ́.
yof_03397_00576669459	Gbogbo ohun tí mo fẹ́ ni wọ́n ṣe fún mi.
yof_02436_01775847441	Ọ̀jògbón Akínwándé wà níbi ìgbafẹ́ rẹ̀.
yof_07505_02074794688	Fúnmi dé ìgò s’ójú.
yof_02121_01383561725	Adúrú ǹkan yìí ṣẹlẹ̀, oò dẹ̀ jẹ́ kí mo gbó?
yof_07508_00855191783	Jẹ kin sìn ọ́ dé ojú ọ̀nà díẹ̀.
yof_09697_02104807819	Orí náà ń dán púpọ̀.
yof_06136_01065114100	Ajá dúdú ni ti wọn.
yof_00295_00787941514	Kí àwọn ìjọba fún àwọn ará ìlú ní amojútó àti ìbò tí ó yẹ.
yof_00610_00455162383	Mo ò nífẹ àwọn ọlọ́pàá rárá.
yof_03349_01488219667	Ó yí omi dà sínú ike mìíràn.
yof_09334_01784997317	Lọ ra ata’re wá.
yof_07049_01485518599	Òtútù ń mú ọmọ tí ń sọ ìkan fún mi yí, níṣe ló ká jọ bí i adìẹ tí òjo pa.
yof_04310_00556815597	Àyà mí máa ń já nítorí a ò mọ bí ọ̀lá ṣe máa rí.
yof_07508_00629515941	Ọpọlọ yín ni mo fẹ́ yá lò.
yof_08784_01776438841	Ifá ní pé, ìtì ọ̀gẹ̀dẹ̀ ní kí wọ́n fi máa koná àgbo fún àwọn tí ara wọn kò yá.
yof_02121_01902393029	Ọlórun má jẹ ka wáyé òfìfo.
yof_03349_00504745142	Ọ̀rẹ́ mi tuntun tí mo ṣẹ̀ pàdé ní patí kan ni.
yof_07505_00492351957	Òṣìṣẹ́ ilé-iṣẹ́ amúnáwá náà gan mórí òpó.
yof_09334_00453708986	Wọ́n kì ń fọnu fún ọmọ ìkókó.
yof_04310_01919547339	Ohun rere ni yóò ma jẹ ti wa.
yof_00295_00670146730	Ògúndípẹ̀ ni ọ̀gá wa.
yof_00295_02048849931	Àwọn adánilárayá náà mọ̀ọ́ jó púpọ̀.
yof_07049_01341924253	Iyọ̀ pọ̀jù nínú ìrẹsì tí wón sè.
yof_02121_01302764842	[snap] Ẹ fún ọmọ l’ọ́mú fún oṣù mẹ́sàn-án.
yof_06136_01186529612	Ládúru gbogbo ìdojúkọ tí ó wà ní ọ̀nà wọn, wọ́n f’orí tìí dé òpin.
yof_09334_01736005859	Ta ló ń lọ fún ìdíje náà?
yof_02436_00596346093	Àmàlà náà gbóná fẹlifẹli.
yof_03034_01184452318	Òrìṣà, bó ò le gbèmí ṣe mí bóo ti bá mi.
yof_03349_00711107668	Èdùmàrè á fún mi l’áya rere.
yof_00295_01091122606	Kí ló dé tí wọ́n ṣẹ́ oyún fún-un?
yof_02121_00148255921	Ó ti wá hàn gbangba pé gbogbo ohun tí à ń ṣe ní àwùjọ ẹ̀dá pátápátá, eré-oníṣe ni gbogbo wọn.
yof_03349_01221045308	Yin Olúwa ìwọ ọkàn mi kì o má sì ṣe gbàgbé ore rè.
yof_09697_01190846387	Sé o lè gbà mí bí mo se rí?
yof_00610_00676169728	Géètì ilé-ìwé ni mo ti pàdé Ìsìlàmíyà ní àná.
yof_03349_01120154549	Ìlù Àyándélé ń ró kokoko.
yof_07049_01619526477	Iyá ọba náà tún wà níbẹ̀.
yof_07508_01199991008	O gbọdọ̀ gbọ́ ohun tí mo bá sọ fún ẹ, èmi ni mo bí ẹ.
yof_08421_00375984995	Ẹ wo ìdí ọ̀rọ̀ náà kí ẹ tó dájọ́.
yof_07049_01725771540	Ó fẹ́ pẹ́ láyé ju bí ó ti yẹ lọ.
yof_00295_00777977849	Orí ẹni ní ń mọ àtilà ẹni.
yof_08421_00517597514	Ìjà bẹ́ sílè láàárín Pópóọlá àti Àlùfáà mọ́ṣáláṣí wọn.
yof_07508_00510677721	Ta ló gbé aṣọ tútù sí ibí?
yof_02121_01101113850	Oò tiẹ̀ bẹ̀rù bí mo ṣe ga tó.
yof_04310_01092361479	Gèlè náà gbé ẹwà rẹ̀ jáde.
yof_02436_01208289328	Sáyídì ń ta Láfún ní agbègbè Ìta Àdó.
yof_05223_01432045584	Oorun ni Adébọ̀wálé sùn táa fi lọ táa fi dé. Olórun ìyà.
yof_00610_01157819178	Ta ló fi ọṣẹ sí ibí?
yof_07049_01965969753	Ilé tí tèmi àti àwọn akẹgbé mi dé sí rẹwà púpọ̀, ọ̀rọ̀ gan kò lè ṣàpèjúwe rẹ̀.
yof_09697_00099367593	Ẹnu ẹni la fi ń kọ mé jẹ.
yof_02121_01867778534	Ẹ̀rọ amúlétutù náà ti bàjẹ́.
yof_07508_00960114240	Ẹ máa lùú bẹ́ẹ̀, àlùbáríkà ni mo tọrọ.
yof_00295_00749261129	Ọ̀nà ibo ni mo lè gbà dé Sáfẹ́jọ́?
yof_09334_00870036483	Ẹ máa sọ̀rọ̀ yín lọ.
yof_02121_01084872231	Ṣàngó gẹ́gẹ́ bí ìtàn ṣe fi yé wa ni aláàfin kẹta ní ìlú Ọ̀yọ́.
yof_00610_00244433539	Ẹja ọ̀bọ̀kún wù mí jẹ lónìí.
yof_03034_00299576843	Èmi ni mo bá àbúrò mi ṣe iṣẹ́ àmúrelé rẹ̀.
yof_07508_01984200087	Bá mi jìṣẹ́ fún bàbá wa.
yof_00610_01854813627	Ìlúmọ̀ọ́ká ni Olóyè Adégẹyè.
yof_08421_00559342942	Ilésanmí dùn ju oyè lọ.
yof_03034_01143992860	Pẹ̀lẹ́. O ṣé, mo ní’fẹ rẹ.
yof_00295_01050088204	Sọ ọ̀rọ̀ òṣèlú tàbí ìwà ìbàjẹ́ nínú àwùjọ.
yof_03034_01464979147	Ẹfọ̀n mẹ́ta la gbọ́ pé ọdẹ náà pa.
yof_00295_00099759266	Àbùbùtán bíi omi òkun.
yof_02436_02064944507	Mo fẹ́ lọ sí etí òkun láti lọ gbafẹ́.
yof_03034_00731449875	Ìnuwọ́ wà ní abẹ́ tábìlì.
yof_04310_01178909646	Bíọ́dún kìí ṣọ́ owó ná rárá, ó lè ná gbogbo owó oṣù rẹ̀ tán ní ọjọ́ kan.
yof_02484_01190303313	Ohun gidi kọ́ ni k’éyàn bá ogun lọ.
yof_02484_01481249550	Àwọn dókítà fẹ́ ṣe ìyanṣẹ́lódì f’ọ́jọ́ mẹ́ta.
yof_06136_01625531988	Ìrètí nì orúkọ ọmọ àbúrò màmá mi.
yof_03349_01799123763	Jẹ́ ka lo gbafẹ́ ní Rwanda.
yof_03397_02017342165	Ọkùnrin ni adarí ìjọ náà.
yof_09697_01585170417	Wọ́n ní kí a mú àkòrí iṣẹ́ ìwádi àṣekágbá wa wá.
yof_08784_01662518745	Ohun gbogbo ló l’ẹ́san.
yof_02121_02015408040	Ọlọ́runyọmí ló tan Iwàlọlá jẹ.
yof_03034_01401678267	Ẹ̀gbọ́n mi ò sí nílé o, ẹ padà wá nírọ̀lẹ́.
yof_02436_00653003913	Àṣé ayé kọ́ la wà nílẹ̀ wa rárá, mo kí ajé kúùkàlẹ̀.
yof_02436_01488133241	[snap] Àwọn iwin inú igbó ti ń jíròrò.
yof_07505_00437825811	Ìjíròrò yó ti máa lọ lábẹ́lẹ̀ lori ètò ìdìbò tí ń bọ̀ lọ́nà.
yof_00610_00673427012	Ọdúnm̀bákú ni wọn pe ọdún náà, nítorí àwọn ohun tó ṣẹlẹ̀.
yof_07508_01273924883	Ìdìbò tó ń bọ̀ lọ́nà ló fa gbogbo gbọ́nmi síi omi ò tó.
yof_09697_00262398794	Ìdí ni wípé èdè pọ̀ láwùjọ jàńtìrẹrẹ.
yof_02436_01805519138	Sa gbogbo ipá rẹ kí ọjọ́ ọ̀la rẹ́ lè suwọ̀n.
yof_08784_02064706564	Àríkẹ́adé tún ti fẹ́rakù.
yof_01208_00694899898	Ojú abẹ́rẹ́ náà ṣì ń dùn-ún.
yof_08784_01537408157	Mo fẹ́ lọ gba atẹ́gùn ní’ta.
yof_03349_00324095070	Àgbò tí a rà fún ọdún wọ́n gan ni.
yof_09697_00431930794	Ilé alájà méjì mẹ́ta, ọkọ̀ mẹ́rin, àti oko kòkó kan ni gbogbo dúkìá tí ó fi sílẹ́ lọ.
yof_08784_00435719150	Ikú kò gb’owó, kò gb’ẹ̀bẹ̀.
yof_08784_01080364164	Gbogbo aṣọ kọ́ la ń sá lóòrùn.
yof_00295_00964382220	Ọba gan ò rí ohun kankan ṣe sọ́rọ̀ ilẹ̀ yí.
yof_03397_01264108095	Àwọn ọ̀rọ̀ mìíràn ti ń tako àwọn ìwé mímọ́.
yof_00295_01026731934	Àjàsín kò rántí gbé ẹ̀rọ amóhùnmáwòrán fún ẹni tó ń tun-un ṣe.
yof_03397_01297201903	Mo fẹ́ lọ rí ọ̀rẹ́ mi kan ní ẹ̀yìn odi.
yof_00610_01401576616	Mo fẹ́ràn àwọn ọ̀rẹ́ mi.
yof_02121_00884012069	Àrun jẹjẹrẹ ò dára.
yof_07508_01251231478	Láti ìgbà tí Ọlákúnlé ti kàwé tán, ko tíì ríṣẹ́.
yof_03397_01836749809	Jẹ́ ka jọ lọ jẹun níta.
yof_09697_00469094337	Aya rere l’ọ́dẹ̀dẹ̀ ọkọ ni Ṣọlá.
yof_05223_00429558761	Ó ti tó lẹ̀.
yof_08421_00313709282	Lọ fi otí pa ìrònú rẹ́.
yof_02121_01751618180	Ọ́rẹ́ mi má ṣe kánjú ju kádàrá.
yof_08421_00124921259	Ṣé mò ti ṣe oun tí ó fẹ́?
yof_03397_01120133625	Bó bá yá, a ó mọ ìgbésẹ̀ tó kàn láti gbé.
yof_02436_02038636916	Àwọn ọmọ ogun orí ilẹ̀ ń bọ̀.
yof_03397_01637875819	A fẹ́ lọ wo eré ìtàgé ní Oríta Mẹ́rin.
yof_02484_00606215462	Láti mọ iṣẹ́ náà, ó gba ìfarabalẹ̀.
yof_07049_00468261470	Ilé kan wà ní Ìkòyí tí mo máa ń rí, mo fẹ́ràn ìgbékalẹ̀ rẹ̀ púpọ̀.
yof_09334_01682319679	A gbàgbọ́ pé wọ́n jẹ́ ẹ̀mí àwọn ará ọ̀run tí wọ́n máa ń bẹ ilé-ayé wò.
yof_06136_00491301918	Ẹ ò gbodọ̀ dá ẹnikẹ́ni lẹ́bi.
yof_00610_01059134152	Ẹ ṣàdúà kí ikú dáwọ́ ibi rẹ̀ dúró.
yof_07049_00078850866	Yọ ẹ̀rọ ìbánisọ̀rọ̀ kúrò nínú iná.
yof_08784_00782542948	Ebi ń pa àwọn ẹlẹ́wọ̀n o.
yof_04310_00458175426	O ṣé, mo dúpẹ́ pé ìgbàgbọ́ rẹ nínú mi ṣì múlẹ̀ ṣinṣin.
yof_08784_01161358852	Èdè mẹ́ta ni mo gbọ́ láti kékeré.
yof_09697_00386236079	Ẹsẹ̀ ẹran náà ti kán.
yof_09697_00648283669	Aago mẹ́wàá ti lù kí n tó lọ.
yof_08421_00218614665	Mo ti gun òkè Afárá rí.
yof_04310_01797835069	Bàtà ẹ ti já lẹ́yìn.
yof_03034_00067848901	Ìyá ti lọ sódò, bàbá ti lọ sóko.
yof_02436_00566377036	Tí mo bá pè ẹ́, máa dá mi lóhùn.
yof_05223_00356816840	Ìgbẹ̀yìn ní láti so rere.
yof_07508_00270089775	Nígbà tí a lọ síbẹ̀, a rí Awólọ́wọ̀ ní ìlú Ọ̀wọ̀.
yof_03349_01207699701	Ibòji máa ń palọ́lọ́, kí ló dé?
yof_07508_00976253159	Òògùn ilẹ̀ tútù ni wọ́n lò fún Ọlábíntán.
yof_07049_00087395211	Ọmọbìrin náà rẹwà púpọ̀, tẹ̀gàn ló kù.
yof_02436_01255834249	Ìrèké jẹ́ èso tó dùn bíi ṣúgà.
yof_08421_02120390184	Túwó ni wọ́n sè fún wa.
yof_08784_00425468933	Wọ́n ti dée ládé ọba.
yof_02121_01935714496	Ọ̀pọ̀lọpọ̀ ọkọ̀ bọ̀gìnì bọ̀gìnì ni mo rí lóju ́pópó nígbà ìrìn àjò náà.
yof_01208_01779612882	Ayọ̀dèjì ló fún wọn l’ówó.
yof_07505_00838659719	Baba wa ló tún wá jọ́ba.
yof_03397_00584554648	Wọ́n ṣẹ̀ṣẹ̀ bẹ̀rẹ̀ sí ní kọ́ ilé òhún ni.
yof_00295_00134108651	Mo ní’fẹ́ aṣọ òkè.
yof_02121_01254424533	A rí kínǹiún ní ibi tí a ti lọ wo àwọn ẹranko.
yof_03034_01446343771	Iṣẹ́ èní gba omi mu.
yof_07505_00717610483	Àwọn tí wọ́n máa ń tún ilé ìgbọ̀ǹsẹ̀ ṣe ń gbíyànjù gan o.
yof_08784_02132082918	Àṣejù ni irun àyà.
yof_00610_01995980793	Mo gba ààyè ní ibi iṣé láti lè lọ fún ìrìn àjò náà.
yof_08784_01884325288	Edé mẹ́fà ni Músá fi mu Gààrí.
yof_05223_01377045141	Iṣẹ́ ni wọ́n ń wá kiri.
yof_06136_01836609989	Bọ̀dá mi mọ oúnjẹ ṣe ju tìẹ lọ.
yof_04310_00038493315	Àkàyìmọye ìwé ni Ọ̀jọ̀gbọ́n Ajíbóyè Ọládìípò ti kọ.
yof_07505_00167726127	Wọ́n ti ń lo àwọn mótò ìjàpá ní ìlú yi, ọjọ́ ti pẹ́; ọ̀pọ̀lọpọ̀ yín ni kò tíì dáyé́ nígbà náà.
yof_03034_01624808350	Babátúńdé ti sọ owó nù si’lé tẹ́tẹ́.
yof_00295_01942917421	Gbogbo abọ́ ló ti dọ̀tí.
yof_02121_02076244440	Kò s’ẹ́ni tí ò ní kú, tí kò ní lọ s’ọ́run.
yof_07049_00136003666	Ibo ni ìlú tí o ti wá?
yof_09334_01053288194	Tí Àpékẹ́ bá fẹ́ lọ, a máa jọ lọ.
yof_07505_00360147414	Fún mi ní ìdajì ìgò epo.
yof_09697_01718030135	Ifo ló mú Yéwandé lójú.
yof_00295_00444601186	Iná ti tán lórí ẹ̀rọ ìbánisọ̀rọ̀ mi.
yof_07505_01416973658	Mọ́ṣáláṣí ni mo ti lọ gba kọ́kọ́rọ́ lọ́wọ Bọ̀dé.
yof_03397_01410426771	Wọ́n ń ṣe orò ní Sàágámù lọ́wọ́lọ́wọ́.
yof_00295_00732956445	Ẹ má jẹ kí n fẹ̀fun.
yof_07508_01630743107	Òun ni ẹni àkọ́kọ́ ti mo kọ́ ní ìfẹ́ sí.
yof_05223_01345280705	Ilé ìkọ́jàsí náà kún fọnfọn.
yof_03034_01191710683	Jìnádù pa ejò gígùn.
yof_07049_02016319418	Èmi náà fẹ́ ní ọ̀rẹ́bìrin nílé.
yof_00610_01213624807	Ìlúbìnrin ni wọ́n sọ pé àwọn ń lọ. [abrupt]
yof_03034_01224218751	Bí ìyá náà ṣe gbé ọmọ náà pọ̀n dára jọjọ.
yof_00295_01087215949	Mo ní ìgbáfẹ́ ní agogo mẹ́san alẹ́.
yof_05223_01673220954	Orí àga ìwàásù ni àlùfáà ti fẹnu ṣáátá àwọn alábòsí inú ìjọ.
yof_00295_01014319083	Wọ́n ti múná lọ.
yof_00295_00334963468	Gbólúwaga ṣẹ̀ṣẹ̀ dé láti ibi tí ìyá rẹ rán-an ni.
yof_02121_00579854352	Nínú bọ́ọ̀lù àfọwọ́gbá ni wọ́n ti jáwé olúborí.
yof_02121_01787218594	Èké Shíttù ti pọ̀ jù.
yof_07505_00576738266	Abíọ́nà ní òun lọ rí Adé ní ago mẹ́wa òní.
yof_08421_00969878974	Ọ̀gá mi ló kọ ìwé náà.
yof_03397_00802202432	Àwọn ẹlòmíì ò ní ìtẹ́lọ́rùn rárá.
yof_07508_00364715547	Àwọn ẹranko wo ló máa ń jẹ ọ̀gẹ̀dẹ̀?
yof_03034_02005258693	Iná ìjọba máa ń wà dáadáa ní agbègbè Ilémobọ́lá.
yof_03397_00365374581	Tí kò bá kí ń ṣe ọ̀làjú tí ó ti gbinlẹ̀ l’Ékò ni, àwọn ìlú oko gán wà pa.
yof_03349_01606359332	Ìsọkúsọ ni Àdèlé ma ń sọ ní gbogbo ìgbà.
yof_06136_01760701628	Mo fẹ́ kí èmi àti àwọn ẹ̀gbọ́n mi jọ ma lọ sí ibẹ̀ nígbà kan náà.
yof_03349_02009196297	Abọ̀rìṣà ni yín tẹ́lẹ̀.
yof_02121_02074719447	Ìwé márùn-ún la ma rà fún kọ́ọ̀sì náà.
yof_08784_01158534960	Báyọ̀ fi ọwọ́ gé fáànù.
yof_03034_00341126073	Àwọn ọlọ́pàá ti gbá mi mú.
yof_07505_00305088703	Mo dúpẹ́ ore àtìgbàdégbà olúwa.
yof_08784_01560755333	Àwọn tí wọ́n mọ ìtàn náà ò pọ̀ rárá.
yof_08421_00969899408	Ogun jà ní ìlú náà fún ọdún méje.
yof_04310_01491615865	Àgbàdo yíyan ni mo fẹ́ jẹ sùn.
yof_06136_00367673294	Tí ẹ bá wọ inu ilé wa, àwòrán kan wà lẹ́gbe ibùsùn; Ẹ bá mi múu wá.
yof_02121_01156283000	Ọ̀dọ̀ Ṣàngó ni wọ́n ti tọrọ ọmọ náà.
yof_07505_00482003654	Ilé wa ò ní dàrú, ọ̀nà wa ò ní bàjẹ́.
yof_08784_00655012520	Irun àgbọ̀n mí ti pọ̀ jù.
yof_07508_01960853622	Àkàrà òyìnbó náà dúdú.
yof_02121_00483747783	Mo ti gbìyànjú ohun tí mo lè dá lárà.
yof_09697_00630489963	Lọ gbá ilẹ̀ àárín ilé àti ti ẹ̀yìnkùlé.
yof_08421_01859320941	Àwọn àgbò ń kan ara wọn pa.
yof_05223_01728592727	Ìyá àwọn ọmọ tí ilé wọ́n wà ní ibùdókọ̀ kẹta sí ìyín ti bá àgbèrè lọ.
yof_02121_01827388353	Ìyálé mi ti ẹ̀ bá wa lálejò lọ́sè tó kọjá.
yof_07508_01381664712	Iṣẹ́ ìran dé ìran ni iṣẹ́ ọdẹ́ jẹ́.
yof_07505_00461184390	Àtòrì ńlá ni wọ́n fi nàá.
yof_02436_00087263006	Orí ibùsùn Àdìó ni Ṣẹfíù jókòó sí.
yof_02121_00443525088	Ẹ̀dá kàn wáyé nípasẹ̀ àwọn méjì tí wọ́n sùn papọ̀, tí wọ́n sì lóyún rẹ̀.
yof_07049_01210522679	Ẹsẹ̀ àga náà ti kạ́n.
yof_00610_02006706086	Lọ se ewédú ka lè fi jẹ àmàlà ní alẹ́.
yof_09697_00582600241	Ilé ìtura tí a dé sí tóbi jọjọ, ìlú Ọ̀yọ́ ló wà.
yof_03034_01633076971	Mo ti rí àwọn àbúrò mi á ti tó ọdún márùn-ún.
yof_00610_01630775644	Òde méjì ni a ní láti dé.
yof_04310_00843208575	Lára orúkọ tó gbajúmọ̀ ni Tinúbu ń jẹ́.
yof_07049_01739905760	Àkàndùn ló mú Ìyániẃurà lọ́wọ́.
yof_09334_00742087281	Ọ̀gá ọlọ́pàá náà ló gba owó àbẹ̀tẹ́lẹ̀.
yof_07049_01804489133	Wàhálà ọmọ yìí ò ní ṣ'ekú pa ẹ́ lórúkọ Jésù.
yof_09697_01224282079	Adìyẹ àti pẹ́pẹ́yẹ ni wọ́n kan pákó náà fún.
yof_02121_01849608506	Lọ gba kọ́kọ́rọ́ wá.
yof_08421_01252124057	Orí odó lo jókòó lé.
yof_03034_00719500674	Ta ló gbé ẹja àrọ̀ wá?
yof_09697_00509643171	Ìwọ̀ǹba l'omidan ń sunwọ̀n mọ.
yof_03034_01900273328	Ẹran méjì-méjì ló fi ṣe wá lálejò.
yof_03397_01352253317	Mo tiẹ̀ ríi gbọ́ pé osù tó ń bọ̀ ni ọdún ìgúnu.
yof_03034_00474128447	Mo pàdé olùdarí ilé ìwé gíga mi ní ibi ìnáwó ní ìjẹẹ̀ta.
yof_07508_01129273695	Iṣẹ́ aránṣọ ni isẹ́ tí Lọlá ń kọ́.
yof_03034_00981265646	Abẹ́rẹ́ mẹ́ta ni ó gbà sí apá rẹ̀.
yof_02121_00038358953	Ajírọ́ba l’orúkọ oyè tó jẹ lọ́dún tó kọjá, l’ásìkò ọ̀gbẹlẹ̀ tí ebi ń pa gbogbo ìlú.
